Time, Species, ClimateRegion, SWHC, AvgTempMult, AvgMinJanTempMult, AvgSoilMoistureMult, AvgProbEst
5, PinuJeff, eco1,0.11,0.13,0.13,0.11
55, TsugMert, eco2,0.02,0.06,0.06,0.02
55, TsugMert, eco2,0.02,0.07,0.06,0.02
55, TsugMert, eco2,0.02,0.07,0.07,0.02
55, TsugMert, eco2,NaN,NaN,NaN,NaN
55, TsugMert, eco2,NaN,NaN,NaN,NaN
55, TsugMert, eco2,NaN,NaN,NaN,NaN
55, TsugMert, eco3,0.01,0.03,0.03,0.01
55, TsugMert, eco3,0.02,0.05,0.05,0.02
55, TsugMert, eco3,0.02,0.05,0.05,0.02
55, TsugMert, eco3,0.02,0.05,0.05,0.02
55, TsugMert, eco3,0.02,0.06,0.05,0.02
55, TsugMert, eco3,NaN,NaN,NaN,NaN
55, TsugMert, eco3,NaN,NaN,NaN,NaN
55, TsugMert, eco3,NaN,NaN,NaN,NaN
55, TsugMert, eco4,0.01,0.02,0.02,0.01
55, TsugMert, eco4,0.01,0.05,0.05,0.01
55, TsugMert, eco4,0.02,0.06,0.06,0.02
55, TsugMert, eco4,0.02,0.06,0.05,0.02
55, TsugMert, eco4,NaN,NaN,NaN,NaN
55, TsugMert, eco4,NaN,NaN,NaN,NaN
55, TsugMert, eco4,NaN,NaN,NaN,NaN
55, TsugMert, eco4,NaN,NaN,NaN,NaN
55, TsugMert, eco5,0.01,0.03,0.03,0.01
55, TsugMert, eco5,0.01,0.04,0.04,0.01
55, TsugMert, eco5,0.01,0.05,0.05,0.01
55, TsugMert, eco5,0.02,0.07,0.07,0.02
55, TsugMert, eco5,0.01,0.06,0.06,0.01
55, TsugMert, eco5,0.02,0.06,0.06,0.02
55, TsugMert, eco5,0.01,0.06,0.06,0.01
55, TsugMert, eco5,0.02,0.07,0.06,0.02
55, PinuAlbi, eco1,0.02,0.10,0.10,0.02
55, PinuAlbi, eco1,0.02,0.11,0.11,0.02
55, PinuAlbi, eco1,0.03,0.12,0.11,0.03
55, PinuAlbi, eco1,0.03,0.11,0.11,0.03
55, PinuAlbi, eco1,0.02,0.11,0.11,0.02
55, PinuAlbi, eco1,0.03,0.11,0.10,0.03
55, PinuAlbi, eco1,NaN,NaN,NaN,NaN
55, PinuAlbi, eco1,NaN,NaN,NaN,NaN
55, PinuAlbi, eco2,0.03,0.10,0.10,0.03
55, PinuAlbi, eco2,0.03,0.10,0.10,0.03
55, PinuAlbi, eco2,0.04,0.11,0.11,0.04
55, PinuAlbi, eco2,0.04,0.11,0.11,0.04
55, PinuAlbi, eco2,0.04,0.11,0.10,0.04
55, PinuAlbi, eco2,NaN,NaN,NaN,NaN
55, PinuAlbi, eco2,NaN,NaN,NaN,NaN
55, PinuAlbi, eco2,NaN,NaN,NaN,NaN
55, PinuAlbi, eco3,0.04,0.10,0.09,0.04
55, PinuAlbi, eco3,0.05,0.10,0.10,0.05
55, PinuAlbi, eco3,0.05,0.10,0.10,0.05
55, PinuAlbi, eco3,0.05,0.10,0.10,0.05
55, PinuAlbi, eco3,0.05,0.10,0.10,0.05
55, PinuAlbi, eco3,NaN,NaN,NaN,NaN
55, PinuAlbi, eco3,NaN,NaN,NaN,NaN
55, PinuAlbi, eco3,NaN,NaN,NaN,NaN
55, PinuAlbi, eco4,0.03,0.09,0.09,0.03
55, PinuAlbi, eco4,0.04,0.11,0.10,0.04
55, PinuAlbi, eco4,0.04,0.10,0.10,0.04
55, PinuAlbi, eco4,0.04,0.11,0.09,0.04
55, PinuAlbi, eco4,NaN,NaN,NaN,NaN
55, PinuAlbi, eco4,NaN,NaN,NaN,NaN
55, PinuAlbi, eco4,NaN,NaN,NaN,NaN
55, PinuAlbi, eco4,NaN,NaN,NaN,NaN
55, PinuAlbi, eco5,0.02,0.09,0.09,0.02
55, PinuAlbi, eco5,0.02,0.09,0.09,0.02
55, PinuAlbi, eco5,0.03,0.11,0.11,0.03
55, PinuAlbi, eco5,0.03,0.11,0.10,0.03
55, PinuAlbi, eco5,0.03,0.11,0.11,0.03
55, PinuAlbi, eco5,0.03,0.10,0.10,0.03
55, PinuAlbi, eco5,0.02,0.08,0.08,0.02
55, PinuAlbi, eco5,0.03,0.10,0.10,0.03
55, PopuTrem, eco1,0.03,0.04,0.04,0.03
55, PopuTrem, eco1,0.01,0.02,0.02,0.01
55, PopuTrem, eco1,0.01,0.02,0.02,0.01
55, PopuTrem, eco1,0.01,0.01,0.01,0.01
55, PopuTrem, eco1,0.01,0.01,0.01,0.01
55, PopuTrem, eco1,0.01,0.02,0.02,0.01
55, PopuTrem, eco1,NaN,NaN,NaN,NaN
55, PopuTrem, eco1,NaN,NaN,NaN,NaN
55, PopuTrem, eco2,0.03,0.04,0.04,0.03
55, PopuTrem, eco2,0.02,0.03,0.03,0.02
55, PopuTrem, eco2,0.01,0.02,0.02,0.01
55, PopuTrem, eco2,0.01,0.02,0.02,0.01
55, PopuTrem, eco2,0.01,0.02,0.02,0.01
55, PopuTrem, eco2,NaN,NaN,NaN,NaN
55, PopuTrem, eco2,NaN,NaN,NaN,NaN
55, PopuTrem, eco2,NaN,NaN,NaN,NaN
55, PopuTrem, eco3,0.03,0.04,0.04,0.03
55, PopuTrem, eco3,0.02,0.03,0.03,0.02
55, PopuTrem, eco3,0.02,0.03,0.03,0.02
55, PopuTrem, eco3,0.02,0.03,0.03,0.02
55, PopuTrem, eco3,0.02,0.03,0.03,0.02
55, PopuTrem, eco3,NaN,NaN,NaN,NaN
55, PopuTrem, eco3,NaN,NaN,NaN,NaN
55, PopuTrem, eco3,NaN,NaN,NaN,NaN
55, PopuTrem, eco4,0.03,0.05,0.05,0.03
55, PopuTrem, eco4,0.02,0.03,0.03,0.02
55, PopuTrem, eco4,0.02,0.03,0.03,0.02
55, PopuTrem, eco4,0.01,0.02,0.02,0.01
55, PopuTrem, eco4,NaN,NaN,NaN,NaN
55, PopuTrem, eco4,NaN,NaN,NaN,NaN
55, PopuTrem, eco4,NaN,NaN,NaN,NaN
55, PopuTrem, eco4,NaN,NaN,NaN,NaN
55, PopuTrem, eco5,0.03,0.05,0.05,0.03
55, PopuTrem, eco5,0.06,0.08,0.08,0.06
55, PopuTrem, eco5,0.02,0.03,0.03,0.02
55, PopuTrem, eco5,0.02,0.03,0.02,0.02
55, PopuTrem, eco5,0.01,0.02,0.02,0.01
55, PopuTrem, eco5,0.02,0.03,0.03,0.02
55, PopuTrem, eco5,0.04,0.05,0.05,0.04
55, PopuTrem, eco5,0.02,0.03,0.02,0.02
55, NonnResp, eco1,0.06,0.09,0.09,0.06
55, NonnResp, eco1,0.05,0.07,0.07,0.05
55, NonnResp, eco1,0.04,0.06,0.06,0.04
55, NonnResp, eco1,0.04,0.06,0.06,0.04
55, NonnResp, eco1,0.04,0.05,0.05,0.04
55, NonnResp, eco1,0.04,0.06,0.05,0.04
55, NonnResp, eco1,NaN,NaN,NaN,NaN
55, NonnResp, eco1,NaN,NaN,NaN,NaN
55, NonnResp, eco2,0.06,0.09,0.09,0.06
55, NonnResp, eco2,0.05,0.07,0.07,0.05
55, NonnResp, eco2,0.04,0.06,0.06,0.04
55, NonnResp, eco2,0.04,0.06,0.06,0.04
55, NonnResp, eco2,0.04,0.06,0.06,0.04
55, NonnResp, eco2,NaN,NaN,NaN,NaN
55, NonnResp, eco2,NaN,NaN,NaN,NaN
55, NonnResp, eco2,NaN,NaN,NaN,NaN
55, NonnResp, eco3,0.06,0.09,0.09,0.06
55, NonnResp, eco3,0.05,0.08,0.08,0.05
55, NonnResp, eco3,0.05,0.08,0.07,0.05
55, NonnResp, eco3,0.04,0.07,0.07,0.04
55, NonnResp, eco3,0.04,0.07,0.07,0.04
55, NonnResp, eco3,NaN,NaN,NaN,NaN
55, NonnResp, eco3,NaN,NaN,NaN,NaN
55, NonnResp, eco3,NaN,NaN,NaN,NaN
55, NonnResp, eco4,0.06,0.10,0.10,0.06
55, NonnResp, eco4,0.05,0.07,0.07,0.05
55, NonnResp, eco4,0.04,0.07,0.06,0.04
55, NonnResp, eco4,0.04,0.06,0.06,0.04
55, NonnResp, eco4,NaN,NaN,NaN,NaN
55, NonnResp, eco4,NaN,NaN,NaN,NaN
55, NonnResp, eco4,NaN,NaN,NaN,NaN
55, NonnResp, eco4,NaN,NaN,NaN,NaN
55, NonnResp, eco5,0.06,0.09,0.09,0.06
55, NonnResp, eco5,0.07,0.10,0.10,0.07
55, NonnResp, eco5,0.04,0.07,0.07,0.04
55, NonnResp, eco5,0.04,0.07,0.06,0.04
55, NonnResp, eco5,0.04,0.07,0.07,0.04
55, NonnResp, eco5,0.05,0.07,0.07,0.05
55, NonnResp, eco5,0.05,0.07,0.07,0.05
55, NonnResp, eco5,0.04,0.06,0.06,0.04
55, NonnSeed, eco1,0.06,0.09,0.09,0.06
55, NonnSeed, eco1,0.05,0.07,0.07,0.05
55, NonnSeed, eco1,0.04,0.06,0.06,0.04
55, NonnSeed, eco1,0.04,0.06,0.06,0.04
55, NonnSeed, eco1,0.04,0.06,0.05,0.04
55, NonnSeed, eco1,0.04,0.06,0.05,0.04
55, NonnSeed, eco1,NaN,NaN,NaN,NaN
55, NonnSeed, eco1,NaN,NaN,NaN,NaN
55, NonnSeed, eco2,0.06,0.09,0.09,0.06
55, NonnSeed, eco2,0.05,0.07,0.07,0.05
55, NonnSeed, eco2,0.04,0.06,0.06,0.04
55, NonnSeed, eco2,0.04,0.06,0.06,0.04
55, NonnSeed, eco2,0.04,0.06,0.06,0.04
55, NonnSeed, eco2,NaN,NaN,NaN,NaN
55, NonnSeed, eco2,NaN,NaN,NaN,NaN
55, NonnSeed, eco2,NaN,NaN,NaN,NaN
55, NonnSeed, eco3,0.06,0.09,0.09,0.06
55, NonnSeed, eco3,0.05,0.08,0.08,0.05
55, NonnSeed, eco3,0.05,0.08,0.07,0.05
55, NonnSeed, eco3,0.04,0.07,0.07,0.04
55, NonnSeed, eco3,0.04,0.07,0.07,0.04
55, NonnSeed, eco3,NaN,NaN,NaN,NaN
55, NonnSeed, eco3,NaN,NaN,NaN,NaN
55, NonnSeed, eco3,NaN,NaN,NaN,NaN
55, NonnSeed, eco4,0.06,0.10,0.10,0.06
55, NonnSeed, eco4,0.05,0.08,0.07,0.05
55, NonnSeed, eco4,0.04,0.07,0.07,0.04
55, NonnSeed, eco4,0.04,0.06,0.06,0.04
55, NonnSeed, eco4,NaN,NaN,NaN,NaN
55, NonnSeed, eco4,NaN,NaN,NaN,NaN
55, NonnSeed, eco4,NaN,NaN,NaN,NaN
55, NonnSeed, eco4,NaN,NaN,NaN,NaN
55, NonnSeed, eco5,0.06,0.09,0.09,0.06
55, NonnSeed, eco5,0.07,0.11,0.11,0.07
55, NonnSeed, eco5,0.05,0.07,0.07,0.05
55, NonnSeed, eco5,0.05,0.07,0.07,0.05
55, NonnSeed, eco5,0.04,0.07,0.06,0.04
55, NonnSeed, eco5,0.05,0.07,0.07,0.05
55, NonnSeed, eco5,0.05,0.07,0.07,0.05
55, NonnSeed, eco5,0.04,0.06,0.06,0.04
55, FixnResp, eco1,0.03,0.04,0.04,0.03
55, FixnResp, eco1,0.01,0.02,0.02,0.01
55, FixnResp, eco1,0.01,0.02,0.01,0.01
55, FixnResp, eco1,0.01,0.01,0.01,0.01
55, FixnResp, eco1,0.01,0.01,0.01,0.01
55, FixnResp, eco1,0.01,0.02,0.02,0.01
55, FixnResp, eco1,NaN,NaN,NaN,NaN
55, FixnResp, eco1,NaN,NaN,NaN,NaN
55, FixnResp, eco2,0.03,0.04,0.04,0.03
55, FixnResp, eco2,0.02,0.03,0.03,0.02
55, FixnResp, eco2,0.01,0.02,0.02,0.01
55, FixnResp, eco2,0.01,0.02,0.02,0.01
55, FixnResp, eco2,0.01,0.02,0.02,0.01
55, FixnResp, eco2,NaN,NaN,NaN,NaN
55, FixnResp, eco2,NaN,NaN,NaN,NaN
55, FixnResp, eco2,NaN,NaN,NaN,NaN
55, FixnResp, eco3,0.03,0.04,0.04,0.03
55, FixnResp, eco3,0.02,0.03,0.03,0.02
55, FixnResp, eco3,0.02,0.03,0.03,0.02
55, FixnResp, eco3,0.02,0.03,0.03,0.02
55, FixnResp, eco3,0.02,0.03,0.03,0.02
55, FixnResp, eco3,NaN,NaN,NaN,NaN
55, FixnResp, eco3,NaN,NaN,NaN,NaN
55, FixnResp, eco3,NaN,NaN,NaN,NaN
55, FixnResp, eco4,0.03,0.05,0.05,0.03
55, FixnResp, eco4,0.02,0.03,0.03,0.02
55, FixnResp, eco4,0.02,0.03,0.02,0.02
55, FixnResp, eco4,0.01,0.02,0.02,0.01
55, FixnResp, eco4,NaN,NaN,NaN,NaN
55, FixnResp, eco4,NaN,NaN,NaN,NaN
55, FixnResp, eco4,NaN,NaN,NaN,NaN
55, FixnResp, eco4,NaN,NaN,NaN,NaN
55, FixnResp, eco5,0.03,0.05,0.05,0.03
55, FixnResp, eco5,0.04,0.06,0.05,0.04
55, FixnResp, eco5,0.01,0.02,0.02,0.01
55, FixnResp, eco5,0.02,0.03,0.03,0.02
55, FixnResp, eco5,0.01,0.02,0.02,0.01
55, FixnResp, eco5,0.02,0.03,0.03,0.02
55, FixnResp, eco5,0.04,0.06,0.05,0.04
55, FixnResp, eco5,0.02,0.03,0.02,0.02
55, FixnSeed, eco1,0.03,0.04,0.04,0.03
55, FixnSeed, eco1,0.01,0.02,0.02,0.01
55, FixnSeed, eco1,0.01,0.02,0.01,0.01
55, FixnSeed, eco1,0.01,0.01,0.01,0.01
55, FixnSeed, eco1,0.01,0.02,0.01,0.01
55, FixnSeed, eco1,0.01,0.02,0.02,0.01
55, FixnSeed, eco1,NaN,NaN,NaN,NaN
55, FixnSeed, eco1,NaN,NaN,NaN,NaN
55, FixnSeed, eco2,0.03,0.04,0.04,0.03
55, FixnSeed, eco2,0.02,0.03,0.03,0.02
55, FixnSeed, eco2,0.01,0.02,0.02,0.01
55, FixnSeed, eco2,0.01,0.02,0.02,0.01
55, FixnSeed, eco2,0.01,0.02,0.02,0.01
55, FixnSeed, eco2,NaN,NaN,NaN,NaN
55, FixnSeed, eco2,NaN,NaN,NaN,NaN
55, FixnSeed, eco2,NaN,NaN,NaN,NaN
55, FixnSeed, eco3,0.03,0.05,0.05,0.03
55, FixnSeed, eco3,0.02,0.03,0.03,0.02
55, FixnSeed, eco3,0.02,0.03,0.03,0.02
55, FixnSeed, eco3,0.02,0.03,0.03,0.02
55, FixnSeed, eco3,0.02,0.03,0.03,0.02
55, FixnSeed, eco3,NaN,NaN,NaN,NaN
55, FixnSeed, eco3,NaN,NaN,NaN,NaN
55, FixnSeed, eco3,NaN,NaN,NaN,NaN
55, FixnSeed, eco4,0.03,0.05,0.05,0.03
55, FixnSeed, eco4,0.02,0.03,0.03,0.02
55, FixnSeed, eco4,0.02,0.03,0.02,0.02
55, FixnSeed, eco4,0.01,0.02,0.02,0.01
55, FixnSeed, eco4,NaN,NaN,NaN,NaN
55, FixnSeed, eco4,NaN,NaN,NaN,NaN
55, FixnSeed, eco4,NaN,NaN,NaN,NaN
55, FixnSeed, eco4,NaN,NaN,NaN,NaN
55, FixnSeed, eco5,0.03,0.05,0.05,0.03
55, FixnSeed, eco5,0.04,0.06,0.06,0.04
55, FixnSeed, eco5,0.02,0.02,0.02,0.02
55, FixnSeed, eco5,0.02,0.03,0.03,0.02
55, FixnSeed, eco5,0.01,0.02,0.02,0.01
55, FixnSeed, eco5,0.02,0.03,0.03,0.02
55, FixnSeed, eco5,0.04,0.06,0.05,0.04
55, FixnSeed, eco5,0.02,0.03,0.02,0.02
60, PinuJeff, eco1,0.08,0.07,0.08,0.06
60, PinuJeff, eco1,0.06,0.05,0.06,0.05
60, PinuJeff, eco1,0.06,0.05,0.06,0.05
60, PinuJeff, eco1,0.05,0.04,0.05,0.04
60, PinuJeff, eco1,0.05,0.05,0.05,0.04
60, PinuJeff, eco1,0.05,0.04,0.05,0.04
60, PinuJeff, eco1,NaN,NaN,NaN,NaN
60, PinuJeff, eco1,NaN,NaN,NaN,NaN
60, PinuJeff, eco2,0.08,0.07,0.09,0.06
60, PinuJeff, eco2,0.06,0.05,0.07,0.05
60, PinuJeff, eco2,0.05,0.05,0.06,0.04
60, PinuJeff, eco2,0.05,0.05,0.06,0.04
60, PinuJeff, eco2,0.05,0.05,0.05,0.04
60, PinuJeff, eco2,NaN,NaN,NaN,NaN
60, PinuJeff, eco2,NaN,NaN,NaN,NaN
60, PinuJeff, eco2,NaN,NaN,NaN,NaN
60, PinuJeff, eco3,0.08,0.07,0.09,0.06
60, PinuJeff, eco3,0.06,0.06,0.07,0.05
60, PinuJeff, eco3,0.06,0.06,0.07,0.05
60, PinuJeff, eco3,0.06,0.06,0.07,0.05
60, PinuJeff, eco3,0.06,0.05,0.06,0.04
60, PinuJeff, eco3,NaN,NaN,NaN,NaN
60, PinuJeff, eco3,NaN,NaN,NaN,NaN
60, PinuJeff, eco3,NaN,NaN,NaN,NaN
60, PinuJeff, eco4,0.08,0.07,0.09,0.06
60, PinuJeff, eco4,0.06,0.06,0.07,0.05
60, PinuJeff, eco4,0.06,0.05,0.06,0.05
60, PinuJeff, eco4,0.05,0.05,0.05,0.04
60, PinuJeff, eco4,NaN,NaN,NaN,NaN
60, PinuJeff, eco4,NaN,NaN,NaN,NaN
60, PinuJeff, eco4,NaN,NaN,NaN,NaN
60, PinuJeff, eco4,NaN,NaN,NaN,NaN
60, PinuJeff, eco5,0.08,0.07,0.09,0.06
60, PinuJeff, eco5,0.09,0.08,0.10,0.07
60, PinuJeff, eco5,0.06,0.05,0.07,0.05
60, PinuJeff, eco5,0.06,0.05,0.07,0.05
60, PinuJeff, eco5,0.06,0.05,0.06,0.05
60, PinuJeff, eco5,0.06,0.06,0.07,0.05
60, PinuJeff, eco5,0.06,0.05,0.06,0.05
60, PinuJeff, eco5,0.06,0.05,0.06,0.04
60, PinuLamb, eco1,0.06,0.08,0.10,0.05
60, PinuLamb, eco1,0.07,0.09,0.11,0.05
60, PinuLamb, eco1,0.07,0.09,0.11,0.05
60, PinuLamb, eco1,0.07,0.09,0.11,0.05
60, PinuLamb, eco1,0.06,0.08,0.10,0.05
60, PinuLamb, eco1,0.06,0.08,0.10,0.05
60, PinuLamb, eco1,NaN,NaN,NaN,NaN
60, PinuLamb, eco1,NaN,NaN,NaN,NaN
60, PinuLamb, eco2,0.05,0.07,0.09,0.04
60, PinuLamb, eco2,0.05,0.08,0.10,0.04
60, PinuLamb, eco2,0.06,0.08,0.11,0.05
60, PinuLamb, eco2,0.06,0.08,0.10,0.05
60, PinuLamb, eco2,0.06,0.08,0.10,0.05
60, PinuLamb, eco2,NaN,NaN,NaN,NaN
60, PinuLamb, eco2,NaN,NaN,NaN,NaN
60, PinuLamb, eco2,NaN,NaN,NaN,NaN
60, PinuLamb, eco3,0.04,0.07,0.09,0.04
60, PinuLamb, eco3,0.04,0.07,0.10,0.04
60, PinuLamb, eco3,0.04,0.08,0.10,0.04
60, PinuLamb, eco3,0.04,0.08,0.09,0.04
60, PinuLamb, eco3,0.04,0.08,0.09,0.04
60, PinuLamb, eco3,NaN,NaN,NaN,NaN
60, PinuLamb, eco3,NaN,NaN,NaN,NaN
60, PinuLamb, eco3,NaN,NaN,NaN,NaN
60, PinuLamb, eco4,0.05,0.07,0.09,0.04
60, PinuLamb, eco4,0.05,0.08,0.10,0.04
60, PinuLamb, eco4,0.05,0.08,0.10,0.04
60, PinuLamb, eco4,0.05,0.08,0.09,0.04
60, PinuLamb, eco4,NaN,NaN,NaN,NaN
60, PinuLamb, eco4,NaN,NaN,NaN,NaN
60, PinuLamb, eco4,NaN,NaN,NaN,NaN
60, PinuLamb, eco4,NaN,NaN,NaN,NaN
60, PinuLamb, eco5,0.05,0.07,0.09,0.05
60, PinuLamb, eco5,0.04,0.05,0.07,0.03
60, PinuLamb, eco5,0.06,0.08,0.10,0.05
60, PinuLamb, eco5,0.05,0.08,0.09,0.04
60, PinuLamb, eco5,0.06,0.08,0.10,0.05
60, PinuLamb, eco5,0.06,0.08,0.10,0.05
60, PinuLamb, eco5,0.04,0.06,0.07,0.04
60, PinuLamb, eco5,0.06,0.08,0.10,0.05
60, CaloDecu, eco1,0.05,0.08,0.08,0.05
60, CaloDecu, eco1,0.06,0.11,0.11,0.06
60, CaloDecu, eco1,0.07,0.12,0.12,0.07
60, CaloDecu, eco1,0.07,0.12,0.12,0.07
60, CaloDecu, eco1,0.07,0.13,0.12,0.07
60, CaloDecu, eco1,0.07,0.12,0.11,0.07
60, CaloDecu, eco1,NaN,NaN,NaN,NaN
60, CaloDecu, eco1,NaN,NaN,NaN,NaN
60, CaloDecu, eco2,0.04,0.08,0.08,0.04
60, CaloDecu, eco2,0.06,0.11,0.11,0.06
60, CaloDecu, eco2,0.06,0.12,0.11,0.06
60, CaloDecu, eco2,0.06,0.12,0.12,0.06
60, CaloDecu, eco2,0.06,0.12,0.12,0.06
60, CaloDecu, eco2,NaN,NaN,NaN,NaN
60, CaloDecu, eco2,NaN,NaN,NaN,NaN
60, CaloDecu, eco2,NaN,NaN,NaN,NaN
60, CaloDecu, eco3,0.03,0.07,0.07,0.03
60, CaloDecu, eco3,0.04,0.10,0.09,0.04
60, CaloDecu, eco3,0.04,0.10,0.10,0.04
60, CaloDecu, eco3,0.04,0.11,0.10,0.04
60, CaloDecu, eco3,0.05,0.11,0.10,0.05
60, CaloDecu, eco3,NaN,NaN,NaN,NaN
60, CaloDecu, eco3,NaN,NaN,NaN,NaN
60, CaloDecu, eco3,NaN,NaN,NaN,NaN
60, CaloDecu, eco4,0.03,0.06,0.06,0.03
60, CaloDecu, eco4,0.05,0.10,0.10,0.05
60, CaloDecu, eco4,0.05,0.11,0.10,0.05
60, CaloDecu, eco4,0.06,0.12,0.10,0.06
60, CaloDecu, eco4,NaN,NaN,NaN,NaN
60, CaloDecu, eco4,NaN,NaN,NaN,NaN
60, CaloDecu, eco4,NaN,NaN,NaN,NaN
60, CaloDecu, eco4,NaN,NaN,NaN,NaN
60, CaloDecu, eco5,0.04,0.07,0.07,0.04
60, CaloDecu, eco5,0.04,0.07,0.07,0.04
60, CaloDecu, eco5,0.06,0.11,0.11,0.06
60, CaloDecu, eco5,0.06,0.10,0.10,0.06
60, CaloDecu, eco5,0.06,0.11,0.11,0.06
60, CaloDecu, eco5,0.06,0.11,0.10,0.06
60, CaloDecu, eco5,0.05,0.10,0.09,0.05
60, CaloDecu, eco5,0.06,0.12,0.11,0.06
60, AbieConc, eco1,0.07,0.08,0.08,0.07
60, AbieConc, eco1,0.10,0.11,0.11,0.10
60, AbieConc, eco1,0.10,0.12,0.11,0.10
60, AbieConc, eco1,0.11,0.12,0.12,0.11
60, AbieConc, eco1,0.11,0.13,0.12,0.11
60, AbieConc, eco1,0.11,0.12,0.11,0.10
60, AbieConc, eco1,NaN,NaN,NaN,NaN
60, AbieConc, eco1,NaN,NaN,NaN,NaN
60, AbieConc, eco2,0.06,0.07,0.07,0.06
60, AbieConc, eco2,0.09,0.11,0.11,0.09
60, AbieConc, eco2,0.10,0.12,0.11,0.10
60, AbieConc, eco2,0.10,0.12,0.12,0.10
60, AbieConc, eco2,0.10,0.13,0.12,0.10
60, AbieConc, eco2,NaN,NaN,NaN,NaN
60, AbieConc, eco2,NaN,NaN,NaN,NaN
60, AbieConc, eco2,NaN,NaN,NaN,NaN
60, AbieConc, eco3,0.06,0.07,0.07,0.06
60, AbieConc, eco3,0.07,0.10,0.10,0.07
60, AbieConc, eco3,0.08,0.10,0.10,0.08
60, AbieConc, eco3,0.08,0.11,0.10,0.08
60, AbieConc, eco3,0.08,0.11,0.10,0.08
60, AbieConc, eco3,NaN,NaN,NaN,NaN
60, AbieConc, eco3,NaN,NaN,NaN,NaN
60, AbieConc, eco3,NaN,NaN,NaN,NaN
60, AbieConc, eco4,0.05,0.06,0.06,0.05
60, AbieConc, eco4,0.08,0.10,0.10,0.08
60, AbieConc, eco4,0.09,0.11,0.10,0.09
60, AbieConc, eco4,0.09,0.12,0.10,0.09
60, AbieConc, eco4,NaN,NaN,NaN,NaN
60, AbieConc, eco4,NaN,NaN,NaN,NaN
60, AbieConc, eco4,NaN,NaN,NaN,NaN
60, AbieConc, eco4,NaN,NaN,NaN,NaN
60, AbieConc, eco5,0.06,0.07,0.07,0.06
60, AbieConc, eco5,0.03,0.04,0.04,0.03
60, AbieConc, eco5,0.09,0.11,0.11,0.09
60, AbieConc, eco5,0.10,0.12,0.11,0.10
60, AbieConc, eco5,0.09,0.11,0.11,0.09
60, AbieConc, eco5,0.09,0.11,0.10,0.09
60, AbieConc, eco5,0.08,0.10,0.09,0.08
60, AbieConc, eco5,0.10,0.12,0.11,0.10
60, AbieMagn, eco1,0.03,0.10,0.10,0.03
60, AbieMagn, eco1,0.04,0.11,0.11,0.04
60, AbieMagn, eco1,0.04,0.11,0.11,0.04
60, AbieMagn, eco1,0.04,0.11,0.11,0.04
60, AbieMagn, eco1,0.04,0.11,0.11,0.04
60, AbieMagn, eco1,0.04,0.11,0.10,0.04
60, AbieMagn, eco1,NaN,NaN,NaN,NaN
60, AbieMagn, eco1,NaN,NaN,NaN,NaN
60, AbieMagn, eco2,0.05,0.10,0.10,0.05
60, AbieMagn, eco2,0.05,0.10,0.10,0.05
60, AbieMagn, eco2,0.05,0.11,0.10,0.05
60, AbieMagn, eco2,0.05,0.11,0.10,0.05
60, AbieMagn, eco2,0.05,0.11,0.10,0.05
60, AbieMagn, eco2,NaN,NaN,NaN,NaN
60, AbieMagn, eco2,NaN,NaN,NaN,NaN
60, AbieMagn, eco2,NaN,NaN,NaN,NaN
60, AbieMagn, eco3,0.06,0.10,0.09,0.06
60, AbieMagn, eco3,0.06,0.10,0.10,0.06
60, AbieMagn, eco3,0.06,0.10,0.10,0.06
60, AbieMagn, eco3,0.06,0.10,0.10,0.06
60, AbieMagn, eco3,0.06,0.10,0.10,0.06
60, AbieMagn, eco3,NaN,NaN,NaN,NaN
60, AbieMagn, eco3,NaN,NaN,NaN,NaN
60, AbieMagn, eco3,NaN,NaN,NaN,NaN
60, AbieMagn, eco4,0.05,0.09,0.09,0.05
60, AbieMagn, eco4,0.05,0.10,0.10,0.05
60, AbieMagn, eco4,0.06,0.10,0.09,0.06
60, AbieMagn, eco4,0.06,0.11,0.09,0.06
60, AbieMagn, eco4,NaN,NaN,NaN,NaN
60, AbieMagn, eco4,NaN,NaN,NaN,NaN
60, AbieMagn, eco4,NaN,NaN,NaN,NaN
60, AbieMagn, eco4,NaN,NaN,NaN,NaN
60, AbieMagn, eco5,0.04,0.09,0.09,0.04
60, AbieMagn, eco5,0.04,0.08,0.08,0.04
60, AbieMagn, eco5,0.05,0.11,0.11,0.05
60, AbieMagn, eco5,0.04,0.10,0.09,0.04
60, AbieMagn, eco5,0.05,0.11,0.10,0.05
60, AbieMagn, eco5,0.05,0.10,0.10,0.05
60, AbieMagn, eco5,0.03,0.07,0.07,0.03
60, AbieMagn, eco5,0.05,0.10,0.10,0.05
60, PinuCont, eco1,0.01,0.04,0.04,0.01
60, PinuCont, eco1,0.01,0.02,0.02,0.01
60, PinuCont, eco1,0.01,0.02,0.02,0.01
60, PinuCont, eco1,0.00,0.01,0.01,0.00
60, PinuCont, eco1,0.00,0.01,0.01,0.00
60, PinuCont, eco1,0.00,0.02,0.01,0.00
60, PinuCont, eco1,NaN,NaN,NaN,NaN
60, PinuCont, eco1,NaN,NaN,NaN,NaN
60, PinuCont, eco2,0.02,0.04,0.04,0.02
60, PinuCont, eco2,0.01,0.03,0.03,0.01
60, PinuCont, eco2,0.01,0.02,0.02,0.01
60, PinuCont, eco2,0.01,0.02,0.02,0.01
60, PinuCont, eco2,0.01,0.02,0.02,0.01
